id,area,dificultad,tiempo
766,Computación,Alta,93
767,Computación,Baja,86
767,Computación,Media,77
767,Computación,Alta,95
768,Química,Baja,77
768,Química,Media,93
768,Química,Alta,98
769,Literatura,Baja,79
769,Literatura,Media,84
769,Literatura,Alta,84
770,Leyes,Baja,87
770,Leyes,Media,104
770,Leyes,Alta,101
771,Computación,Baja,90
771,Computación,Media,93
771,Computación,Alta,95
772,Economía,Baja,89
772,Economía,Media,83
772,Economía,Alta,83
773,Leyes,Baja,93
773,Leyes,Media,88
773,Leyes,Alta,104
774,Literatura,Baja,98
774,Literatura,Media,87
774,Literatura,Alta,105
775,Biología,Baja,88
775,Biología,Media,84
775,Biología,Alta,82
776,Literatura,Baja,95
776,Literatura,Media,91
776,Literatura,Alta,94
777,Arquitectura,Baja,93
777,Arquitectura,Media,74
777,Arquitectura,Alta,101
778,Física,Baja,96
778,Física,Media,93
778,Física,Alta,95
779,Literatura,Baja,88
779,Literatura,Media,86
779,Literatura,Alta,91
780,Biología,Baja,90
780,Biología,Media,86
780,Biología,Alta,109
781,Computación,Baja,85
781,Computación,Media,88
781,Computación,Alta,82
782,Música,Baja,87
782,Música,Media,83
782,Música,Alta,91
783,Física,Baja,93
783,Física,Media,94
783,Física,Alta,96
784,Computación,Baja,101
784,Computación,Media,82
784,Computación,Alta,90
785,Biología,Baja,98
785,Biología,Media,86
785,Biología,Alta,84
786,Matemáticas,Baja,95
786,Matemáticas,Media,94
786,Matemáticas,Alta,100
787,Leyes,Baja,84
787,Leyes,Media,82
787,Leyes,Alta,102
788,Economía,Baja,93
788,Economía,Media,88
788,Economía,Alta,92
789,Matemáticas,Baja,75
789,Matemáticas,Media,91
789,Matemáticas,Alta,97
790,Arquitectura,Baja,101
790,Arquitectura,Media,85
790,Arquitectura,Alta,99
791,Música,Baja,73
791,Música,Media,87
791,Música,Alta,89
792,Física,Baja,103
792,Física,Media,86
792,Física,Alta,100
793,Computación,Baja,92
793,Computación,Media,99
793,Computación,Alta,102
794,Biología,Baja,76
794,Biología,Media,93
794,Biología,Alta,89
795,Arquitectura,Baja,101
795,Arquitectura,Media,89
795,Arquitectura,Alta,96
796,Física,Baja,80
796,Física,Media,87
796,Física,Alta,93
797,Biología,Baja,95
797,Biología,Media,91
797,Biología,Alta,96
798,Leyes,Baja,80
798,Leyes,Media,90
798,Leyes,Alta,101
799,Psicología,Baja,81
799,Psicología,Media,89
799,Psicología,Alta,86
800,Música,Baja,75
800,Música,Media,87
800,Música,Alta,94
801,Química,Baja,94
801,Química,Media,99
801,Química,Alta,94
802,Literatura,Baja,106
802,Literatura,Media,91
802,Literatura,Alta,98
803,Arquitectura,Baja,102
803,Arquitectura,Media,78
803,Arquitectura,Alta,91
804,Biología,Baja,104
804,Biología,Media,94
804,Biología,Alta,107
805,Leyes,Baja,85
805,Leyes,Media,89
805,Leyes,Alta,73
806,Biología,Baja,83
806,Biología,Media,87
806,Biología,Alta,95
807,Biología,Baja,94
807,Biología,Media,93
807,Biología,Alta,90
808,Biología,Baja,81
808,Biología,Media,83
808,Biología,Alta,95
809,Economía,Baja,88
809,Economía,Media,96
809,Economía,Alta,104
810,Economía,Baja,90
810,Economía,Media,95
810,Economía,Alta,95
811,Economía,Baja,91
811,Economía,Media,75
811,Economía,Alta,93
812,Física,Baja,93
812,Física,Media,85
812,Física,Alta,91
813,Literatura,Baja,101
813,Literatura,Media,98
813,Literatura,Alta,85
814,Biología,Baja,90
814,Biología,Media,85
814,Biología,Alta,91
815,Psicología,Baja,88
815,Psicología,Media,84
815,Psicología,Alta,109
816,Computación,Baja,86
816,Computación,Media,100
816,Computación,Alta,89
817,Biología,Baja,80
817,Biología,Media,86
817,Biología,Alta,97
818,Física,Baja,81
818,Física,Media,74
818,Física,Alta,92
819,Música,Baja,72
819,Música,Media,88
819,Música,Alta,97
820,Arquitectura,Baja,76
820,Arquitectura,Media,80
820,Arquitectura,Alta,86
821,Arquitectura,Baja,102
821,Arquitectura,Media,98
821,Arquitectura,Alta,102
822,Computación,Baja,88
822,Computación,Media,77
822,Computación,Alta,84
823,Economía,Baja,92
823,Economía,Media,95
823,Economía,Alta,104
824,Literatura,Baja,95
824,Literatura,Media,96
824,Literatura,Alta,89
825,Psicología,Baja,85
825,Psicología,Media,81
825,Psicología,Alta,98
826,Economía,Baja,94
826,Economía,Media,92
826,Economía,Alta,92
827,Computación,Baja,91
827,Computación,Media,77
827,Computación,Alta,95
828,Física,Baja,89
828,Física,Media,75
828,Física,Alta,112
829,Biología,Baja,99
829,Biología,Media,80
829,Biología,Alta,107
830,Física,Baja,86
830,Física,Media,76
830,Física,Alta,87
831,Literatura,Baja,95
831,Literatura,Media,95
831,Literatura,Alta,99
832,Física,Baja,83
832,Física,Media,94
832,Física,Alta,95
833,Arquitectura,Baja,93
833,Arquitectura,Media,77
833,Arquitectura,Alta,109
834,Química,Baja,91
834,Química,Media,76
834,Química,Alta,103
835,Literatura,Baja,88
835,Literatura,Media,84
835,Literatura,Alta,95
836,Literatura,Baja,96
836,Literatura,Media,92
836,Literatura,Alta,99
837,Música,Baja,88
837,Música,Media,91
837,Música,Alta,99
838,Arquitectura,Baja,98
838,Arquitectura,Media,80
838,Arquitectura,Alta,97
839,Leyes,Baja,77
839,Leyes,Media,90
839,Leyes,Alta,99
840,Matemáticas,Baja,71
840,Matemáticas,Media,99
840,Matemáticas,Alta,103
841,Música,Baja,77
841,Música,Media,96
841,Música,Alta,103
842,Música,Baja,80
842,Música,Media,82
842,Música,Alta,107
843,Computación,Baja,96
843,Computación,Media,80
843,Computación,Alta,88
844,Economía,Baja,86
844,Economía,Media,89
844,Economía,Alta,99
845,Literatura,Baja,77
845,Literatura,Media,76
845,Literatura,Alta,90
846,Música,Baja,98
846,Música,Media,90
846,Música,Alta,93
847,Física,Baja,97
847,Física,Media,94
847,Física,Alta,102
848,Leyes,Baja,88
848,Leyes,Media,91
848,Leyes,Alta,93
849,Química,Baja,96
849,Química,Media,90
849,Química,Alta,103
850,Biología,Baja,100
850,Biología,Media,86
850,Biología,Alta,93
851,Psicología,Baja,91
851,Psicología,Media,76
851,Psicología,Alta,105
852,Literatura,Baja,84
852,Literatura,Media,84
852,Literatura,Alta,99
853,Psicología,Baja,85
853,Psicología,Media,81
853,Psicología,Alta,94
854,Psicología,Baja,95
854,Psicología,Media,97
854,Psicología,Alta,82
855,Física,Baja,86
855,Física,Media,92
855,Física,Alta,93
856,Psicología,Baja,74
856,Psicología,Media,94
856,Psicología,Alta,84
857,Biología,Baja,85
857,Biología,Media,80
857,Biología,Alta,88
858,Química,Baja,101
858,Química,Media,91
858,Química,Alta,94
859,Física,Baja,92
859,Física,Media,85
859,Física,Alta,94
860,Química,Baja,85
860,Química,Media,91
860,Química,Alta,99
861,Economía,Baja,87
861,Economía,Media,87
861,Economía,Alta,76
862,Arquitectura,Baja,85
862,Arquitectura,Media,89
862,Arquitectura,Alta,82
863,Arquitectura,Baja,88
863,Arquitectura,Media,80
863,Arquitectura,Alta,103
864,Arquitectura,Baja,91
864,Arquitectura,Media,94
864,Arquitectura,Alta,100
865,Psicología,Baja,77
865,Psicología,Media,98
865,Psicología,Alta,83
866,Computación,Baja,94
866,Computación,Media,87
866,Computación,Alta,91
867,Física,Baja,81
867,Física,Media,92
867,Física,Alta,82
868,Biología,Baja,77
868,Biología,Media,88
868,Biología,Alta,82
869,Literatura,Baja,101
869,Literatura,Media,91
869,Literatura,Alta,96
870,Literatura,Baja,91
870,Literatura,Media,92
870,Literatura,Alta,95
871,Computación,Baja,86
871,Computación,Media,84
871,Computación,Alta,96
872,Psicología,Baja,74
872,Psicología,Media,88
872,Psicología,Alta,64
873,Música,Baja,90
873,Música,Media,98
873,Música,Alta,94
874,Química,Baja,88
874,Química,Media,86
874,Química,Alta,86
875,Música,Baja,78
875,Música,Media,88
875,Música,Alta,92
876,Biología,Baja,95
876,Biología,Media,80
876,Biología,Alta,97
877,Computación,Baja,89
877,Computación,Media,78
877,Computación,Alta,95
878,Computación,Baja,86
878,Computación,Media,92
878,Computación,Alta,92
879,Psicología,Baja,100
879,Psicología,Media,81
879,Psicología,Alta,94
880,Música,Baja,74
880,Música,Media,100
880,Música,Alta,98
881,Leyes,Baja,87
881,Leyes,Media,95
881,Leyes,Alta,88
882,Matemáticas,Baja,87
882,Matemáticas,Media,73
882,Matemáticas,Alta,86
883,Matemáticas,Baja,77
883,Matemáticas,Media,82
883,Matemáticas,Alta,108
884,Música,Baja,84
884,Música,Media,85
884,Música,Alta,86
885,Literatura,Baja,92
885,Literatura,Media,84
885,Literatura,Alta,86
886,Economía,Baja,92
886,Economía,Media,89
886,Economía,Alta,85
887,Leyes,Baja,79
887,Leyes,Media,93
887,Leyes,Alta,92
888,Música,Baja,79
888,Música,Media,88
888,Música,Alta,87
889,Economía,Baja,92
889,Economía,Media,89
889,Economía,Alta,85
890,Matemáticas,Baja,96
890,Matemáticas,Media,89
890,Matemáticas,Alta,88
891,Computación,Baja,87
891,Computación,Media,88
891,Computación,Alta,96
892,Psicología,Baja,86
892,Psicología,Media,102
892,Psicología,Alta,90
893,Economía,Baja,78
893,Economía,Media,95
893,Economía,Alta,92
894,Matemáticas,Baja,87
894,Matemáticas,Media,84
894,Matemáticas,Alta,98
895,Música,Baja,104
895,Música,Media,91
895,Música,Alta,86
896,Matemáticas,Baja,88
896,Matemáticas,Media,83
896,Matemáticas,Alta,87
897,Matemáticas,Baja,83
897,Matemáticas,Media,84
897,Matemáticas,Alta,103
898,Música,Baja,84
898,Música,Media,82
898,Música,Alta,109
899,Literatura,Baja,99
899,Literatura,Media,84
899,Literatura,Alta,96
900,Física,Baja,102
900,Física,Media,83
900,Física,Alta,96
901,Química,Baja,94
901,Química,Media,84
901,Química,Alta,107
902,Psicología,Baja,91
902,Psicología,Media,94
902,Psicología,Alta,87
903,Economía,Baja,93
903,Economía,Media,89
903,Economía,Alta,97
904,Biología,Baja,83
904,Biología,Media,76
904,Biología,Alta,78
905,Química,Baja,91
905,Química,Media,110
905,Química,Alta,89
906,Literatura,Baja,82
906,Literatura,Media,74
906,Literatura,Alta,112
907,Psicología,Baja,80
907,Psicología,Media,92
907,Psicología,Alta,86
908,Computación,Baja,86
908,Computación,Media,87
908,Computación,Alta,90
909,Matemáticas,Baja,68
909,Matemáticas,Media,99
909,Matemáticas,Alta,104
910,Literatura,Baja,84
910,Literatura,Media,80
910,Literatura,Alta,96
911,Computación,Baja,91
911,Computación,Media,88
911,Computación,Alta,96
912,Leyes,Baja,92
912,Leyes,Media,98
912,Leyes,Alta,94
913,Química,Baja,84
913,Química,Media,91
913,Química,Alta,97
914,Arquitectura,Baja,94
914,Arquitectura,Media,88
914,Arquitectura,Alta,105
915,Biología,Baja,81
915,Biología,Media,77
915,Biología,Alta,86
916,Computación,Baja,102
916,Computación,Media,82
916,Computación,Alta,87
917,Química,Baja,91
917,Química,Media,89
917,Química,Alta,88
918,Economía,Baja,76
918,Economía,Media,93
918,Economía,Alta,88
919,Biología,Baja,101
919,Biología,Media,84
919,Biología,Alta,90
920,Literatura,Baja,86
920,Literatura,Media,87
920,Literatura,Alta,87
921,Biología,Baja,80
921,Biología,Media,95
921,Biología,Alta,100
922,Arquitectura,Baja,94
922,Arquitectura,Media,97
922,Arquitectura,Alta,92
923,Matemáticas,Baja,81
923,Matemáticas,Media,91
923,Matemáticas,Alta,93
924,Música,Baja,84
924,Música,Media,84
924,Música,Alta,94
925,Biología,Baja,94
925,Biología,Media,81
925,Biología,Alta,94
926,Matemáticas,Baja,98
926,Matemáticas,Media,82
926,Matemáticas,Alta,91
927,Biología,Baja,98
927,Biología,Media,69
927,Biología,Alta,98
928,Matemáticas,Baja,75
928,Matemáticas,Media,97
928,Matemáticas,Alta,95
929,Leyes,Baja,104
929,Leyes,Media,86
929,Leyes,Alta,88
930,Leyes,Baja,86
930,Leyes,Media,88
930,Leyes,Alta,104
931,Economía,Baja,92
931,Economía,Media,87
931,Economía,Alta,79
932,Literatura,Baja,87
932,Literatura,Media,79
932,Literatura,Alta,81
933,Literatura,Baja,93
933,Literatura,Media,73
933,Literatura,Alta,88
934,Biología,Baja,104
934,Biología,Media,86
934,Biología,Alta,88
935,Física,Baja,87
935,Física,Media,90
935,Física,Alta,111
936,Matemáticas,Baja,78
936,Matemáticas,Media,94
936,Matemáticas,Alta,93
937,Biología,Baja,89
937,Biología,Media,83
937,Biología,Alta,104
938,Arquitectura,Baja,93
938,Arquitectura,Media,88
938,Arquitectura,Alta,85
939,Música,Baja,79
939,Música,Media,78
939,Música,Alta,95
940,Arquitectura,Baja,95
940,Arquitectura,Media,71
940,Arquitectura,Alta,85
941,Biología,Baja,78
941,Biología,Media,97
941,Biología,Alta,89
942,Biología,Baja,89
942,Biología,Media,85
942,Biología,Alta,91
943,Física,Baja,90
943,Física,Media,89
943,Física,Alta,88
944,Química,Baja,84
944,Química,Media,95
944,Química,Alta,87
945,Matemáticas,Baja,80
945,Matemáticas,Media,83
945,Matemáticas,Alta,95
946,Economía,Baja,90
946,Economía,Media,86
946,Economía,Alta,97
947,Química,Baja,90
947,Química,Media,94
947,Química,Alta,88
948,Arquitectura,Baja,92
948,Arquitectura,Media,87
948,Arquitectura,Alta,106
949,Literatura,Baja,85
949,Literatura,Media,91
949,Literatura,Alta,92
950,Arquitectura,Baja,93
950,Arquitectura,Media,83
950,Arquitectura,Alta,97
951,Arquitectura,Baja,87
951,Arquitectura,Media,90
951,Arquitectura,Alta,99
952,Arquitectura,Baja,99
952,Arquitectura,Media,107
952,Arquitectura,Alta,107
953,Leyes,Baja,92
953,Leyes,Media,87
953,Leyes,Alta,84
954,Matemáticas,Baja,80
954,Matemáticas,Media,83
954,Matemáticas,Alta,92
955,Psicología,Baja,83
955,Psicología,Media,103
955,Psicología,Alta,93
956,Física,Baja,84
956,Física,Media,82
956,Física,Alta,82
957,Literatura,Baja,88
957,Literatura,Media,84
957,Literatura,Alta,91
958,Física,Baja,102
958,Física,Media,98
958,Física,Alta,83
959,Computación,Baja,85
959,Computación,Media,81
959,Computación,Alta,103
960,Física,Baja,69
960,Física,Media,80
960,Física,Alta,98
961,Música,Baja,73
961,Música,Media,71
961,Música,Alta,88
962,Biología,Baja,86
962,Biología,Media,83
962,Biología,Alta,92
963,Literatura,Baja,85
963,Literatura,Media,84
963,Literatura,Alta,86
964,Literatura,Baja,91
964,Literatura,Media,88
964,Literatura,Alta,103
965,Música,Baja,87
965,Música,Media,76
965,Música,Alta,93
966,Literatura,Baja,82
966,Literatura,Media,97
966,Literatura,Alta,98
967,Matemáticas,Baja,69
967,Matemáticas,Media,109
967,Matemáticas,Alta,93
968,Música,Baja,79
968,Música,Media,88
968,Música,Alta,93
969,Química,Baja,73
969,Química,Media,90
969,Química,Alta,86
970,Biología,Baja,87
970,Biología,Media,85
970,Biología,Alta,92
971,Computación,Baja,84
971,Computación,Media,92
971,Computación,Alta,95
972,Economía,Baja,82
972,Economía,Media,101
972,Economía,Alta,90
973,Música,Baja,90
973,Música,Media,93
973,Música,Alta,104
974,Química,Baja,85
974,Química,Media,91
974,Química,Alta,91
975,Química,Baja,80
975,Química,Media,85
975,Química,Alta,96
976,Biología,Baja,87
976,Biología,Media,73
976,Biología,Alta,94
977,Biología,Baja,88
977,Biología,Media,85
977,Biología,Alta,91
978,Matemáticas,Baja,81
978,Matemáticas,Media,84
978,Matemáticas,Alta,93
979,Arquitectura,Baja,79
979,Arquitectura,Media,90
979,Arquitectura,Alta,95
980,Arquitectura,Baja,91
980,Arquitectura,Media,78
980,Arquitectura,Alta,108
981,Computación,Baja,100
981,Computación,Media,90
981,Computación,Alta,84
982,Biología,Baja,79
982,Biología,Media,98
982,Biología,Alta,86
983,Física,Baja,91
983,Física,Media,81
983,Física,Alta,89
984,Leyes,Baja,92
984,Leyes,Media,90
984,Leyes,Alta,83
985,Biología,Baja,94
985,Biología,Media,90
985,Biología,Alta,86
986,Química,Baja,77
986,Química,Media,82
986,Química,Alta,94
987,Física,Baja,82
987,Física,Media,81
987,Física,Alta,89
988,Literatura,Baja,82
988,Literatura,Media,88
988,Literatura,Alta,104
989,Física,Baja,98
989,Física,Media,96
989,Física,Alta,114
990,Arquitectura,Baja,90
990,Arquitectura,Media,94
990,Arquitectura,Alta,96
991,Literatura,Baja,93
991,Literatura,Media,91
991,Literatura,Alta,84
992,Música,Baja,84
992,Música,Media,85
992,Música,Alta,100
993,Arquitectura,Baja,91
993,Arquitectura,Media,70
993,Arquitectura,Alta,98
994,Música,Baja,71
994,Música,Media,89
994,Música,Alta,83
995,Música,Baja,86
995,Música,Media,81
995,Música,Alta,107
996,Economía,Baja,81
996,Economía,Media,95
996,Economía,Alta,95
997,Química,Baja,70
997,Química,Media,83
997,Química,Alta,87
998,Economía,Baja,82
998,Economía,Media,92
998,Economía,Alta,76
999,Literatura,Baja,92
999,Literatura,Media,81
999,Literatura,Alta,92
1000,Economía,Baja,83
1000,Economía,Media,84
1000,Economía,Alta,79
1001,Música,Baja,90
1001,Música,Media,86
1001,Música,Alta,106
1002,Música,Baja,95
1002,Música,Media,82
1002,Música,Alta,86
1003,Física,Baja,90
1003,Física,Media,76
1003,Física,Alta,94
1004,Matemáticas,Baja,76
1004,Matemáticas,Media,86
1004,Matemáticas,Alta,94
1005,Computación,Baja,94
1005,Computación,Media,98
1005,Computación,Alta,91
1006,Matemáticas,Baja,89
1006,Matemáticas,Media,83
1006,Matemáticas,Alta,83
1007,Psicología,Baja,99
1007,Psicología,Media,82
1007,Psicología,Alta,104
1008,Leyes,Baja,84
1008,Leyes,Media,103
1008,Leyes,Alta,90
1009,Matemáticas,Baja,91
1009,Matemáticas,Media,80
1009,Matemáticas,Alta,98
1010,Física,Baja,92
1010,Física,Media,100
1010,Física,Alta,90
1011,Biología,Baja,84
1011,Biología,Media,79
1011,Biología,Alta,97
1012,Música,Baja,99
1012,Música,Media,87
1012,Música,Alta,101
1013,Economía,Baja,97
1013,Economía,Media,75
1013,Economía,Alta,91
1014,Música,Baja,76
1014,Música,Media,82
1014,Música,Alta,81
1015,Química,Baja,83
1015,Química,Media,101
1015,Química,Alta,96
1016,Música,Baja,76
1016,Música,Media,74
1016,Música,Alta,101
1017,Economía,Baja,95
1017,Economía,Media,92
1017,Economía,Alta,96
1018,Biología,Baja,97
1018,Biología,Media,82
1018,Biología,Alta,88
1019,Química,Baja,96
1019,Química,Media,97
1019,Química,Alta,78
1020,Matemáticas,Baja,80
1020,Matemáticas,Media,91
1020,Matemáticas,Alta,94
1021,Economía,Baja,86
1021,Economía,Media,96
1021,Economía,Alta,88
1022,Psicología,Baja,88
1022,Psicología,Media,83
1022,Psicología,Alta,95
1023,Matemáticas,Baja,96
1023,Matemáticas,Media,77
1023,Matemáticas,Alta,94
1024,Biología,Baja,87
1024,Biología,Media,78
1024,Biología,Alta,85
1025,Biología,Baja,85
1025,Biología,Media,73
1025,Biología,Alta,83
1026,Computación,Baja,93
1026,Computación,Media,94
1026,Computación,Alta,85
1027,Música,Baja,74
1027,Música,Media,84
1027,Música,Alta,91
1028,Arquitectura,Baja,100
1028,Arquitectura,Media,91
1028,Arquitectura,Alta,115
1029,Física,Baja,78
1029,Física,Media,85
1029,Física,Alta,98
1030,Arquitectura,Baja,78
1030,Arquitectura,Media,74
1030,Arquitectura,Alta,99
1031,Psicología,Baja,79
1031,Psicología,Media,82
1031,Psicología,Alta,97
1032,Física,Baja,92
1032,Física,Media,77
1032,Física,Alta,104
1033,Biología,Baja,85
1033,Biología,Media,89
1033,Biología,Alta,110
1034,Psicología,Baja,76
1034,Psicología,Media,82
1034,Psicología,Alta,97
1035,Computación,Baja,109
1035,Computación,Media,83
1035,Computación,Alta,83
1036,Arquitectura,Baja,81
1036,Arquitectura,Media,71
1036,Arquitectura,Alta,98
1037,Economía,Baja,93
1037,Economía,Media,91
1037,Economía,Alta,89
1038,Economía,Baja,87
1038,Economía,Media,94
1038,Economía,Alta,83
1039,Biología,Baja,92
1039,Biología,Media,77
1039,Biología,Alta,93
1040,Matemáticas,Baja,79
1040,Matemáticas,Media,85
1040,Matemáticas,Alta,102
1041,Química,Baja,83
1041,Química,Media,93
1041,Química,Alta,91
1042,Química,Baja,78
1042,Química,Media,86
1042,Química,Alta,100
1043,Arquitectura,Baja,96
1043,Arquitectura,Media,83
1043,Arquitectura,Alta,89
1044,Leyes,Baja,84
1044,Leyes,Media,94
1044,Leyes,Alta,93
1045,Economía,Baja,83
1045,Economía,Media,88
1045,Economía,Alta,87
1046,Física,Baja,88
1046,Física,Media,95
1046,Física,Alta,101
1047,Matemáticas,Baja,76
1047,Matemáticas,Media,94
1047,Matemáticas,Alta,97
1048,Arquitectura,Baja,83
1048,Arquitectura,Media,84
1048,Arquitectura,Alta,94
1049,Economía,Baja,81
1049,Economía,Media,99
1049,Economía,Alta,86
1050,Leyes,Baja,84
1050,Leyes,Media,79
1050,Leyes,Alta,100
1051,Música,Baja,91
1051,Música,Media,83
1051,Música,Alta,94
1052,Economía,Baja,84
1052,Economía,Media,94
1052,Economía,Alta,95
1053,Computación,Baja,87
1053,Computación,Media,65
1053,Computación,Alta,91
1054,Matemáticas,Baja,84
1054,Matemáticas,Media,75
1054,Matemáticas,Alta,99
1055,Biología,Baja,105
1055,Biología,Media,88
1055,Biología,Alta,92
1056,Química,Baja,93
1056,Química,Media,76
1056,Química,Alta,94
1057,Literatura,Baja,102
1057,Literatura,Media,81
1057,Literatura,Alta,104
1058,Literatura,Baja,80
1058,Literatura,Media,87
1058,Literatura,Alta,89
1059,Psicología,Baja,66
1059,Psicología,Media,78
1059,Psicología,Alta,96
1060,Química,Baja,79
1060,Química,Media,109
1060,Química,Alta,88
1061,Música,Baja,77
1061,Música,Media,84
1061,Música,Alta,97
1062,Matemáticas,Baja,78
1062,Matemáticas,Media,89
1062,Matemáticas,Alta,101
1063,Leyes,Baja,79
1063,Leyes,Media,89
1063,Leyes,Alta,97
1064,Economía,Baja,79
1064,Economía,Media,94
1064,Economía,Alta,85
1065,Música,Baja,85
1065,Música,Media,80
1065,Música,Alta,87
1066,Física,Baja,77
1066,Física,Media,88
1066,Física,Alta,80
1067,Química,Baja,98
1067,Química,Media,102
1067,Química,Alta,92
1068,Psicología,Baja,81
1068,Psicología,Media,89
1068,Psicología,Alta,98
1069,Literatura,Baja,89
1069,Literatura,Media,87
1069,Literatura,Alta,94
1070,Leyes,Baja,92
1070,Leyes,Media,85
1070,Leyes,Alta,98
1071,Arquitectura,Baja,99
1071,Arquitectura,Media,76
1071,Arquitectura,Alta,97
1072,Química,Baja,97
1072,Química,Media,99
1072,Química,Alta,99
1073,Psicología,Baja,81
1073,Psicología,Media,93
1073,Psicología,Alta,95
1074,Música,Baja,75
1074,Música,Media,92
1074,Música,Alta,92
1075,Matemáticas,Baja,91
1075,Matemáticas,Media,101
1075,Matemáticas,Alta,98
1076,Arquitectura,Baja,83
1076,Arquitectura,Media,85
1076,Arquitectura,Alta,92
1077,Computación,Baja,91
1077,Computación,Media,95
1077,Computación,Alta,84
1078,Matemáticas,Baja,93
1078,Matemáticas,Media,89
1078,Matemáticas,Alta,102
1079,Psicología,Baja,92
1079,Psicología,Media,87
1079,Psicología,Alta,96
1080,Física,Baja,94
1080,Física,Media,81
1080,Física,Alta,97
1081,Psicología,Baja,100
1081,Psicología,Media,94
1081,Psicología,Alta,95
1082,Psicología,Baja,93
1082,Psicología,Media,83
1082,Psicología,Alta,94
1083,Economía,Baja,89
1083,Economía,Media,103
1083,Economía,Alta,87
1084,Arquitectura,Baja,83
1084,Arquitectura,Media,95
1084,Arquitectura,Alta,93
1085,Biología,Baja,89
1085,Biología,Media,94
1085,Biología,Alta,89
1086,Química,Baja,99
1086,Química,Media,86
1086,Química,Alta,79
1087,Química,Baja,86
1087,Química,Media,104
1087,Química,Alta,76
1088,Biología,Baja,100
1088,Biología,Media,82
1088,Biología,Alta,99
1089,Computación,Baja,85
1089,Computación,Media,85
1089,Computación,Alta,94
1090,Leyes,Baja,87
1090,Leyes,Media,94
1090,Leyes,Alta,101
1091,Música,Baja,87
1091,Música,Media,78
1091,Música,Alta,92
1092,Leyes,Baja,86
1092,Leyes,Media,86
1092,Leyes,Alta,98
1093,Computación,Baja,98
1093,Computación,Media,72
1093,Computación,Alta,87
1094,Música,Baja,90
1094,Música,Media,80
1094,Música,Alta,107
1095,Economía,Baja,78
1095,Economía,Media,88
1095,Economía,Alta,95
1096,Biología,Baja,86
1096,Biología,Media,85
1096,Biología,Alta,91
1097,Psicología,Baja,94
1097,Psicología,Media,95
1097,Psicología,Alta,71
1098,Biología,Baja,88
1098,Biología,Media,91
1098,Biología,Alta,84
1099,Arquitectura,Baja,102
1099,Arquitectura,Media,82
1099,Arquitectura,Alta,100
1100,Literatura,Baja,95
1100,Literatura,Media,97
1100,Literatura,Alta,78
1101,Física,Baja,99
1101,Física,Media,83
1101,Física,Alta,86
1102,Física,Baja,82
1102,Física,Media,90
1102,Física,Alta,94
1103,Literatura,Baja,99
1103,Literatura,Media,80
1103,Literatura,Alta,94
1104,Música,Baja,94
1104,Música,Media,95
1104,Música,Alta,94
1105,Matemáticas,Baja,66
1105,Matemáticas,Media,90
1105,Matemáticas,Alta,95
1106,Computación,Baja,82
1106,Computación,Media,94
1106,Computación,Alta,104
1107,Biología,Baja,98
1107,Biología,Media,85
1107,Biología,Alta,89
1108,Música,Baja,86
1108,Música,Media,90
1108,Música,Alta,88
1109,Arquitectura,Baja,91
1109,Arquitectura,Media,80
1109,Arquitectura,Alta,103
1110,Literatura,Baja,96
1110,Literatura,Media,81
1110,Literatura,Alta,96
1111,Arquitectura,Baja,97
1111,Arquitectura,Media,86
1111,Arquitectura,Alta,111
1112,Computación,Baja,91
1112,Computación,Media,84
1112,Computación,Alta,104
1113,Psicología,Baja,88
1113,Psicología,Media,89
1113,Psicología,Alta,95
1114,Leyes,Baja,87
1114,Leyes,Media,88
1114,Leyes,Alta,101
1115,Psicología,Baja,91
1115,Psicología,Media,82
1115,Psicología,Alta,91
1116,Música,Baja,82
1116,Música,Media,76
1116,Música,Alta,98
1117,Leyes,Baja,84
1117,Leyes,Media,99
1117,Leyes,Alta,87
1118,Química,Baja,93
1118,Química,Media,90
1118,Química,Alta,98
1119,Física,Baja,87
1119,Física,Media,84
1119,Física,Alta,84
1120,Música,Baja,88
1120,Música,Media,98
1120,Música,Alta,111
1121,Música,Baja,85
1121,Música,Media,83
1121,Música,Alta,91
1122,Economía,Baja,84
1122,Economía,Media,94
1122,Economía,Alta,89
1123,Química,Baja,78
1123,Química,Media,87
1123,Química,Alta,84
1124,Economía,Baja,90
1124,Economía,Media,89
1124,Economía,Alta,88
1125,Computación,Baja,96
1125,Computación,Media,102
1125,Computación,Alta,81
1126,Arquitectura,Baja,81
1126,Arquitectura,Media,95
1126,Arquitectura,Alta,93
1127,Matemáticas,Baja,82
1127,Matemáticas,Media,85
1127,Matemáticas,Alta,96
1128,Música,Baja,81
1128,Música,Media,81
1128,Música,Alta,104
1129,Química,Baja,77
1129,Química,Media,94
1129,Química,Alta,85
1130,Física,Baja,80
1130,Física,Media,99
1130,Física,Alta,89
1131,Economía,Baja,88
1131,Economía,Media,101
1131,Economía,Alta,99
1132,Música,Baja,89
1132,Música,Media,87
1132,Música,Alta,106
1133,Computación,Baja,92
1133,Computación,Media,86
1133,Computación,Alta,91
1134,Música,Baja,81
1134,Música,Media,78
1134,Música,Alta,114
1135,Computación,Baja,87
1135,Computación,Media,95
1135,Computación,Alta,106
1136,Literatura,Baja,99
1136,Literatura,Media,91
1136,Literatura,Alta,103
1137,Economía,Baja,94
1137,Economía,Media,93
1137,Economía,Alta,97
1138,Psicología,Baja,84
1138,Psicología,Media,82
1138,Psicología,Alta,100
